stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3703,P008900,Rúa de Venezuela  45,Parada,42.2322433830246,-8.71852415836236,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8900,,,Europe/Madrid,1
3702,P008890,Rúa de Venezuela  21,Parada,42.2332835029753,-8.72137895931229,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8890,,,Europe/Madrid,1
3497,P006960,Avda. das Camelias s/n ( Praza do Rei),Parada,42.235056274709,-8.72675751435639,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6960,,,Europe/Madrid,1
4151,P0020079,Avda. das Camelias  8,Parada,42.2334129399705,-8.72904515586103,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20079,,,Europe/Madrid,1
3065,P002800,Avda. das Camelias  46,Parada,42.2302919587182,-8.73027925479295,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2800,,,Europe/Madrid,1
3066,P002810,Avda. das Camelias  80,Parada,42.2276018388396,-8.73023633944871,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2810,,,Europe/Madrid,1
3787,P0014166,Avda. das Camelias  114,Parada,42.2251429808002,-8.72970794427278,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14166,,,Europe/Madrid,1
3488,P006880,Praza do Cristo da Vitoria,Parada,42.2155762780381,-8.74888559913504,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6880,,,Europe/Madrid,1
3789,P0014168,Avda. das Camelias  113,Parada,42.2249282850829,-8.72963150919293,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14168,,,Europe/Madrid,1
3067,P002820,Avda. das Camelias (Praza 8 de Marzo),Parada,42.2274039585684,-8.72994858448342,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2820,,,Europe/Madrid,1
3064,P002790,Avda. das Camelias  37,Parada,42.2305664259259,-8.73008680351393,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2790,,,Europe/Madrid,1
4150,P0020078,Avda. das Camelias  3,Parada,42.2333413290503,-8.72896721896647,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20078,,,Europe/Madrid,1
5499,PA20190,Avda. das Camelias (fronte Praza do Rei),Parada,42.2349060125546,-8.72662052005364,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20190,,,Europe/Madrid,1
2820,P00390,Rúa de Aragón  26,Parada,42.2331740458066,-8.70238030875134,,http://infobus.vitrasa.es:8002/Default.aspx?parada=390,,,Europe/Madrid,1
2822,P00410,Rúa de Aragón  82,Parada,42.2355243871014,-8.70124841654706,,http://infobus.vitrasa.es:8002/Default.aspx?parada=410,,,Europe/Madrid,1
2815,P00340,Rúa de Aragón  116,Parada,42.2380364941188,-8.70092118704724,,http://infobus.vitrasa.es:8002/Default.aspx?parada=340,,,Europe/Madrid,1
2816,P00350,Rúa de Aragón  162,Parada,42.2404889150919,-8.70035792315412,,http://infobus.vitrasa.es:8002/Default.aspx?parada=350,,,Europe/Madrid,1
2818,P00370,Rúa de Aragón  212,Parada,42.2421013044898,-8.69839454615521,,http://infobus.vitrasa.es:8002/Default.aspx?parada=370,,,Europe/Madrid,1
3415,P006210,Avda. de E. Martínez Garrido  16,Parada,42.2292595292766,-8.69996448523904,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6210,,,Europe/Madrid,1
3763,P0014140,Avda. de E. Martínez Garrido  30,Parada,42.2282108773925,-8.69999935395623,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14140,,,Europe/Madrid,1
3419,P006250,Avda. de E. Martínez Garrido  80,Parada,42.2266746304953,-8.70258142341291,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6250,,,Europe/Madrid,1
5372,PA20136,Avda. de E. Martínez Garrido  98,Parada,42.225764698883,-8.704499864388,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20136,,,Europe/Madrid,1
3801,P0014180,Avda. de E. Martínez Garrido  108,Parada,42.224749196923,-8.7073205845888,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14180,,,Europe/Madrid,1
3366,P005750,Avda. do Alcalde Gregorio Espino  79,Parada,42.2257854850364,-8.70878610481859,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5750,,,Europe/Madrid,1
3365,P005740,Avda. do Alcalde Gregorio Espino  57,Parada,42.2278317862417,-8.70785540740354,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5740,,,Europe/Madrid,1
3363,P005720,Avda. do Alcalde Gregorio Espino  33,Parada,42.2301345036251,-8.70699265630455,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5720,,,Europe/Madrid,1
3745,P0014122,Avda. do Alcalde Gregorio Espino  9,Parada,42.2315840973352,-8.7069685208686,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14122,,,Europe/Madrid,1
3477,P006780,Avda. de Samil (Dunas),Parada,42.2102568433301,-8.77474062456807,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6780,,,Europe/Madrid,1
3480,P006810,Avda. de Samil (Parking),Parada,42.2074059281831,-8.77615312205509,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6810,,,Europe/Madrid,1
3481,P006820,Avda. de Samil (Polideportivo),Parada,42.2036271297186,-8.77702753506347,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6820,,,Europe/Madrid,1
3475,P006760,Rúa de Canido (Praia da Calzoa),Parada,42.2018470367017,-8.78220563268161,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6760,,,Europe/Madrid,1
3170,P003800,Rúa de Canido  26,Parada,42.1996395193712,-8.78572737311816,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3800,,,Europe/Madrid,1
3482,P006830,Praia do Vao,Parada,42.1974950833893,-8.79023555551947,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6830,,,Europe/Madrid,1
3164,P003740,Rúa de Canido (Igrexa),Parada,42.1974318816736,-8.79014497136569,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3740,,,Europe/Madrid,1
3171,P003810,Rúa de Canido  55,Parada,42.2001064861367,-8.7851211938808,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3810,,,Europe/Madrid,1
3169,P003790,Rúa de Canido  15,Parada,42.2018986969825,-8.78170674180484,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3790,,,Europe/Madrid,1
3982,P0014362,Avda. de Samil  101,Parada,42.2029378716127,-8.77683048581576,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14362,,,Europe/Madrid,1
3002,P002190,Avda. de Samil  81,Parada,42.2051476455436,-8.77674534032269,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2190,,,Europe/Madrid,1
3001,P002180,Avda. de Samil  67,Parada,42.2068098953929,-8.77620676623539,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2180,,,Europe/Madrid,1
3000,P002170,Avda. de Samil  35,Parada,42.2101714164535,-8.7745850564452,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2170,,,Europe/Madrid,1
3949,P0014329,Citroën (Puerta Principal),Parada,42.210124372323,-8.7411399914858,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14329,,,Europe/Madrid,1
3948,P0014328,Citroën - PSA,Parada,42.2089884154823,-8.74615189742948,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14328,,,Europe/Madrid,1
4011,P0014392,Rúa da Pedra Seixa (Colexio),Parada,42.2094585914866,-8.76056108336203,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14392,,,Europe/Madrid,1
3752,P0014129,Camiño do Caramuxo  11,Parada,42.2072303895673,-8.75259235122675,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14129,,,Europe/Madrid,1
3324,P005340,Avda. da Florida  197,Parada,42.2086211140791,-8.74957218387598,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5340,,,Europe/Madrid,1
3784,P0014163,Avda. da Florida (fronte 82),Parada,42.2114422020582,-8.74622746923441,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14163,,,Europe/Madrid,1
3322,P005320,Avda. da Florida  145,Parada,42.2132440581963,-8.74365791299815,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5320,,,Europe/Madrid,1
3320,P005300,Avda. da Florida  117,Parada,42.2148273430422,-8.74131902673716,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5300,,,Europe/Madrid,1
3327,P005370,Avda. da Florida  69,Parada,42.2169285265362,-8.73826803528868,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5370,,,Europe/Madrid,1
3922,P0014301,Avda. da Florida  47,Parada,42.2182574586376,-8.73632879817092,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14301,,,Europe/Madrid,1
3323,P005330,Avda. da Florida  3,Parada,42.220228435803,-8.73342629552144,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5330,,,Europe/Madrid,1
2906,P001230,Avda. de Buenos Aires  49,Parada,42.2472519249101,-8.69312266186961,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1230,,,Europe/Madrid,1
3750,P0014127,Avda. de Buenos Aires  13,Parada,42.2493068959733,-8.69517991618402,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14127,,,Europe/Madrid,1
5516,PA20201,Paseo de Granada S/N,Parada,42.2357011040785,-8.72605491132171,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20201,,,Europe/Madrid,1
5515,PA20200,Rúa de Pi i Margall (fronte 5),Parada,42.2354824523364,-8.72898143140785,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20200,,,Europe/Madrid,1
3445,P006490,Rúa de Pi i Margall  32,Parada,42.2339725135166,-8.72996300385898,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6490,,,Europe/Madrid,1
4060,P0014903,Rúa de Pi i Margall  66,Parada,42.231747189742,-8.73108130834194,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14903,,,Europe/Madrid,1
3447,P006510,Rúa de Pi i Margall  86,Parada,42.2305844868144,-8.73145915473648,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6510,,,Europe/Madrid,1
3443,P006470,Rúa de Pi i Margall  108,Parada,42.2284589378294,-8.73220267427095,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6470,,,Europe/Madrid,1
3378,P005870,Rúa de López Mora  10,Parada,42.2264326972108,-8.73126201261442,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5870,,,Europe/Madrid,1
3782,P0014161,Rúa de López Mora  62,Parada,42.2241306988118,-8.73256824840468,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14161,,,Europe/Madrid,1
3380,P005890,Rúa de López Mora  84,Parada,42.2224205328907,-8.7319969378845,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5890,,,Europe/Madrid,1
4096,P0020024,Rúa das Teixugueiras  34,Parada,42.2076340662997,-8.75892086099375,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20024,,,Europe/Madrid,1
4097,P0020025,Rúa das Teixugueiras  38,Parada,42.2065532679991,-8.76012249063243,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20025,,,Europe/Madrid,1
4163,P0020091,Camiño da Miragaia  11-13,Parada,42.2381648028282,-8.71121276081965,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20091,,,Europe/Madrid,1
4129,P0020057,Estación Ferrocarril Guixar,Parada,42.2388439111123,-8.71300850372944,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20057,,,Europe/Madrid,1
4130,P0020058,Rúa do Canceleiro  6,Parada,42.2384354706342,-8.7144136865023,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20058,,,Europe/Madrid,1
3079,P002930,Rúa de Cantabria  58,Parada,42.2353778082509,-8.69569533116768,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2930,,,Europe/Madrid,1
3073,P002870,Rúa de Cantabria (Compañía Suministradora de Auga),Parada,42.2373974087322,-8.69416915423821,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2870,,,Europe/Madrid,1
3074,P002880,Rúa de Cantabria  148,Parada,42.2393315816803,-8.69298361785363,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2880,,,Europe/Madrid,1
3077,P002910,Rúa de Cantabria  212,Parada,42.2416559742421,-8.69282756093639,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2910,,,Europe/Madrid,1
3473,P006740,Rúa da Vista do Mar  95,Parada,42.2429574792609,-8.69116776235055,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6740,,,Europe/Madrid,1
4004,P0014385,Rúa da Vista do Mar  45,Parada,42.2407129120001,-8.6919418003281,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14385,,,Europe/Madrid,1
4005,P0014386,Rúa da Vista do Mar (Embalse),Parada,42.2380202076146,-8.69154388396419,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14386,,,Europe/Madrid,1
4006,P0014387,Rúa da Vista do Mar  1,Parada,42.23716704301,-8.69324379212807,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14387,,,Europe/Madrid,1
3078,P002920,Rúa de Cantabria  45,Parada,42.23585208085,-8.69559241676828,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2920,,,Europe/Madrid,1
3370,P005790,Hospital do Meixoeiro,Parada,42.2145340616802,-8.6847560526983,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5790,,,Europe/Madrid,1
3186,P003960,Baixada do Castelo,Parada,42.2139849068243,-8.68216051061953,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3960,,,Europe/Madrid,1
3187,P003970,Estrada Vella de Madrid  190,Parada,42.2158721232655,-8.67976529796923,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3970,,,Europe/Madrid,1
2840,P00572,Estrada de Madrid  210,Parada,42.2140587967148,-8.67294695395893,,http://infobus.vitrasa.es:8002/Default.aspx?parada=572,,,Europe/Madrid,1
3912,P0014291,Avda. da Ponte (Vigo Memorial),Parada,42.2099352186468,-8.67146454178828,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14291,,,Europe/Madrid,1
5384,PA20141,Avda. da Ponte (fronte Vigo Memorial),Parada,42.2105789698702,-8.67117118854975,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20141,,,Europe/Madrid,1
3350,P005590,Avda. da Ponte (Grupo S. Gorxal),Parada,42.2130574627114,-8.67047920268953,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5590,,,Europe/Madrid,1
4014,P0014395,Estrada de Madrid  217,Parada,42.2156010367444,-8.67547766476774,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14395,,,Europe/Madrid,1
3761,P0014138,Estrada de Madrid (Campo de Fútbol),Parada,42.216459200795,-8.67859170943404,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14138,,,Europe/Madrid,1
3271,P004810,Estrada Vella de Madrid  177,Parada,42.2182757399803,-8.67958827217424,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4810,,,Europe/Madrid,1
3925,P0014304,Estrada Vella de Madrid  145,Parada,42.2213139752328,-8.68194447070266,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14304,,,Europe/Madrid,1
3269,P004790,Estrada Vella de Madrid  123,Parada,42.2204360167843,-8.68369058877136,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4790,,,Europe/Madrid,1
4167,P0020095,Estrada Vella de Madrid  107A,Parada,42.2192124192597,-8.68583635598327,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20095,,,Europe/Madrid,1
3273,P004830,Estrada Vella de Madrid  81,Parada,42.2187197933629,-8.69001255541946,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4830,,,Europe/Madrid,1
3272,P004820,Estrada Vella de Madrid  31,Parada,42.2166876761927,-8.69391785174514,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4820,,,Europe/Madrid,1
3923,P0014302,Estrada Vella de Madrid  7,Parada,42.2145420944682,-8.69643161886319,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14302,,,Europe/Madrid,1
2976,P001930,Estrada de Madrid (fronte Seminario),Parada,42.2147488596641,-8.69897918015624,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1930,,,Europe/Madrid,1
2984,P002010,Avda. de Madrid  195,Parada,42.2182132834802,-8.70316342621948,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2010,,,Europe/Madrid,1
2983,P002000,Avda. de Madrid  133,Parada,42.2207280119195,-8.7061229195009,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2000,,,Europe/Madrid,1
2980,P001970,Avda. de Madrid  57,Parada,42.2239657094587,-8.71006206780578,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1970,,,Europe/Madrid,1
2987,P002040,Avda. de Madrid (trasera Colexio Hogar),Parada,42.2268357913124,-8.71582345276977,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2040,,,Europe/Madrid,1
3495,P006950,Praza de España (cruce Rúa de Pizarro),Parada,42.2292804012916,-8.7191235491,,http://infobus.vitrasa.es:8002/Default.aspx?parada=6950,,,Europe/Madrid,1
5522,PA20203,Avda. da Gran Vía  47,Parada,42.2308810624013,-8.71839757656264,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20203,,,Europe/Madrid,1
4069,P0015001,Rúa Regueiro do Forno (Vial C) Centro de Servicios,Parada,42.1760536287561,-8.70946013220043,,http://infobus.vitrasa.es:8002/Default.aspx?parada=15001,,,Europe/Madrid,1
3628,P008180,Estrada da Garrida  291,Parada,42.1739933362615,-8.7032968396708,,http://infobus.vitrasa.es:8002/Default.aspx?parada=8180,,,Europe/Madrid,1
3830,P0014209,Estrada da Garrida  263,Parada,42.1733338216105,-8.7054398027808,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14209,,,Europe/Madrid,1
3200,P004100,Estrada da Garrida  199,Parada,42.1697860196421,-8.70896728747906,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4100,,,Europe/Madrid,1
3724,P0014101,Estrada da Garrida  165,Parada,42.1680085388537,-8.71041543805836,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14101,,,Europe/Madrid,1
3204,P004140,Estrada da Garrida (frente 80),Parada,42.1662089443852,-8.7119925176338,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4140,,,Europe/Madrid,1
3203,P004130,Estrada da Garrida  83,Parada,42.1656119302312,-8.71458900373835,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4130,,,Europe/Madrid,1
3929,P0014308,Camiño do Pinal  6,Parada,42.1632855804175,-8.71670766192975,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14308,,,Europe/Madrid,1
3930,P0014309,Camiño do Pinal  28,Parada,42.1610670288294,-8.71646862836604,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14309,,,Europe/Madrid,1
3931,P0014310,Camiño do Pinal (fronte 57),Parada,42.1595641365219,-8.71829555914471,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14310,,,Europe/Madrid,1
5434,PA20159,Estrada de Valadares  571,Parada,42.1603480444448,-8.71870635520837,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20159,,,Europe/Madrid,1
3932,P0014311,Estrada de Valadares  505,Parada,42.1627203369102,-8.71890090750847,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14311,,,Europe/Madrid,1
2798,P00180,Estrada de Valadares  451,Parada,42.1661449863357,-8.72016237138286,,http://infobus.vitrasa.es:8002/Default.aspx?parada=180,,,Europe/Madrid,1
3367,P005760,Estrada de Valadares  377,Parada,42.1692954903376,-8.72324968654689,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5760,,,Europe/Madrid,1
3252,P004620,Estrada de Valadares  329,Parada,42.1723301505358,-8.72376636744991,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4620,,,Europe/Madrid,1
3246,P004560,Estrada de Valadares  233,Parada,42.1770177917032,-8.72151983182934,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4560,,,Europe/Madrid,1
3249,P004590,Estrada de Valadares  173,Parada,42.1806708460899,-8.72153350629691,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4590,,,Europe/Madrid,1
3256,P004660,Estrada de Valadares  99,Parada,42.1839978011969,-8.72385721396378,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4660,,,Europe/Madrid,1
3254,P004640,Estrada de Valadares (cruce Camiño do Canizo),Parada,42.1865993202815,-8.71961991304761,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4640,,,Europe/Madrid,1
3034,P002510,Avda. de Castrelos  439,Parada,42.1913238031489,-8.72104988710115,,http://infobus.vitrasa.es:8002/Default.aspx?parada=2510,,,Europe/Madrid,1
2930,P001470,Avda. de Castrelos  399,Parada,42.1949966781451,-8.72097155035289,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1470,,,Europe/Madrid,1
2927,P001440,Avda. de Castrelos  339,Parada,42.1984801354749,-8.72382764897222,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1440,,,Europe/Madrid,1
2925,P001420,Avda. de Castrelos  297,Parada,42.2014400994579,-8.7264097624296,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1420,,,Europe/Madrid,1
2921,P001380,Avda. de Castrelos  179,Parada,42.2053356798209,-8.73007862148688,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1380,,,Europe/Madrid,1
2918,P001350,Avda. de Castrelos  121,Parada,42.2080264876969,-8.73120979991515,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1350,,,Europe/Madrid,1
2932,P001490,Avda. de Castrelos  67,Parada,42.210613293876,-8.732057663652,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1490,,,Europe/Madrid,1
4051,P0014894,Avda. do Alcalde Portanet  8,Parada,42.2117369335896,-8.73333750543998,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14894,,,Europe/Madrid,1
2849,P00660,Avda. do Alcalde Portanet  34,Parada,42.2114945655438,-8.73602239666388,,http://infobus.vitrasa.es:8002/Default.aspx?parada=660,,,Europe/Madrid,1
3330,P005400,Avda. do Fragoso  95,Parada,42.213518168342,-8.73771978451751,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5400,,,Europe/Madrid,1
3336,P005460,Avda. do Fragoso  71,Parada,42.2153010016985,-8.73612343436406,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5460,,,Europe/Madrid,1
3334,P005440,Avda. do Fragoso  47,Parada,42.2172885078177,-8.73454375045543,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5440,,,Europe/Madrid,1
4830,PA20103,Avda. do Fragoso  21,Parada,42.2189468987921,-8.73367029291506,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20103,,,Europe/Madrid,1
3332,P005420,Avda. do Fragoso  3,Parada,42.220297405617,-8.73292498058368,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5420,,,Europe/Madrid,1
3881,P0014260,Avda. da Gran Vía (fronte Avda. de Madrid),Parada,42.2287410572876,-8.71961913974602,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14260,,,Europe/Madrid,1
3130,P003420,Avda. de Castrelos (Cemiterio de Pereiró),Parada,42.2080714947175,-8.73136608181403,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3420,,,Europe/Madrid,1
2926,P001430,Avda. de Castrelos  318,Parada,42.2034084084447,-8.72881798324988,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1430,,,Europe/Madrid,1
2928,P001450,Avda. de Castrelos  366,Parada,42.2010446945999,-8.72611203722894,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1450,,,Europe/Madrid,1
2929,P001460,Avda. de Castrelos  396,Parada,42.198867604505,-8.72460548958654,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1460,,,Europe/Madrid,1
3089,P003030,Avda. de Castrelos  458,Parada,42.1947025792468,-8.72102519453318,,http://infobus.vitrasa.es:8002/Default.aspx?parada=3030,,,Europe/Madrid,1
5451,PA20173,Avda. de Castrelos  502,Parada,42.1925040561032,-8.72121512142689,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20173,,,Europe/Madrid,1
2931,P001480,Avda. de Castrelos  526,Parada,42.1901572702055,-8.72109012023637,,http://infobus.vitrasa.es:8002/Default.aspx?parada=1480,,,Europe/Madrid,1
3255,P004650,Estrada de Valadares  48,Parada,42.1866410559639,-8.7198532652319,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4650,,,Europe/Madrid,1
3247,P004570,Estrada de Valadares  100,Parada,42.1839878637167,-8.72415493916444,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4570,,,Europe/Madrid,1
3248,P004580,Estrada de Valadares  146,Parada,42.1802494733858,-8.72185000696066,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4580,,,Europe/Madrid,1
3250,P004600,Estrada de Valadares  212,Parada,42.1764194871374,-8.72197848957089,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4600,,,Europe/Madrid,1
3251,P004610,Estrada de Valadares  262,Parada,42.1724812280224,-8.72390584231869,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4610,,,Europe/Madrid,1
3368,P005770,Estrada de Valadares  310,Parada,42.169110609973,-8.72390414554653,,http://infobus.vitrasa.es:8002/Default.aspx?parada=5770,,,Europe/Madrid,1
3253,P004630,Estrada de Valadares  406,Parada,42.165721528775,-8.72014627812877,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4630,,,Europe/Madrid,1
3829,P0014208,Estrada de Valadares  452,Parada,42.1622372067044,-8.71885530995522,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14208,,,Europe/Madrid,1
5435,PA20160,Estrada de Valadares  522,Parada,42.1600667955827,-8.71893823853659,,http://infobus.vitrasa.es:8002/Default.aspx?parada=20160,,,Europe/Madrid,1
3840,P0014219,Camiño do Pinal  59,Parada,42.1595005120482,-8.71824727938244,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14219,,,Europe/Madrid,1
3828,P0014207,Camiño do Pinal  19,Parada,42.1612121621703,-8.71637743325954,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14207,,,Europe/Madrid,1
3843,P0014222,Camiño do Pinal  5,Parada,42.1629595245719,-8.71654136497082,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14222,,,Europe/Madrid,1
3196,P004060,Estrada da Gándara  7,Parada,42.1643260878025,-8.71689261937888,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4060,,,Europe/Madrid,1
3201,P004110,Estrada da Garrida  40,Parada,42.1653316112095,-8.71486258905787,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4110,,,Europe/Madrid,1
3202,P004120,Estrada da Garrida  84,Parada,42.1663997126736,-8.71123768398326,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4120,,,Europe/Madrid,1
3725,P0014102,Estrada da Garrida  108,Parada,42.1682828821535,-8.71006675088643,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14102,,,Europe/Madrid,1
3199,P004090,Estrada da Garrida  124,Parada,42.1703696213304,-8.70850612250007,,http://infobus.vitrasa.es:8002/Default.aspx?parada=4090,,,Europe/Madrid,1
3831,P0014210,Estrada da Garrida (frente 243),Parada,42.1730773941549,-8.70565974392002,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14210,,,Europe/Madrid,1
4032,P0014413,Estrada da Garrida (cruce Camiño Fabas),Parada,42.1739555678535,-8.70305007644143,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14413,,,Europe/Madrid,1
3832,P0014211,Estrada do Monte Alba  32,Parada,42.1654791616152,-8.72177500506362,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14211,,,Europe/Madrid,1
3833,P0014212,Estrada do Monte Alba  54,Parada,42.1646941014072,-8.72447296196796,,http://infobus.vitrasa.es:8002/Default.aspx?parada=14212,,,Europe/Madrid,1
